order_id,customer_id,order_date,status,total_amount
ORD0000807,CUST000158,2025-11-01 17:46:08,delivered,2831.33
ORD0000808,CUST000058,2025-12-01 00:36:10,delivered,1974.99
ORD0000809,CUST000131,2025-03-24 20:44:12,delivered,282.55
ORD0000810,CUST000098,2025-08-01 21:21:40,shipped,3951.15
ORD0000811,CUST000176,2024-10-27 15:34:36,returned,316.32
ORD0000812,CUST000191,2025-01-23 18:32:48,shipped,4350.81
ORD0000813,CUST000114,2025-06-01 10:15:11,canceled,3537.91
ORD0000814,CUST000166,2025-08-22 16:08:50,delivered,2755.74
ORD0000815,CUST000155,2025-07-03 16:59:34,delivered,4823.23
ORD0000816,CUST000076,2025-09-10 00:40:33,shipped,3429.16
ORD0000817,CUST000048,2025-08-08 13:36:09,delivered,640.8
ORD0000818,CUST000011,2025-08-31 10:33:16,shipped,1357.99
ORD0000819,CUST000042,2025-10-12 07:16:13,delivered,77.94
ORD0000820,CUST000120,2025-06-02 20:51:20,pending,4646.71
ORD0000821,CUST000153,2025-04-01 03:17:42,delivered,3145.56
ORD0000822,CUST000170,2025-10-22 01:56:51,shipped,2884.75
ORD0000823,CUST000092,2025-11-25 17:51:37,delivered,1623.4
ORD0000824,CUST000057,2025-12-10 18:16:49,shipped,387.47
ORD0000825,CUST000130,2024-11-10 13:39:10,shipped,2708.33
ORD0000826,CUST000024,2025-04-24 17:06:20,shipped,1106.1
ORD0000827,CUST000085,2025-05-20 23:15:40,shipped,1131.3
ORD0000828,CUST000193,2025-12-03 17:33:59,shipped,4983.32
ORD0000829,CUST000193,2025-04-11 00:49:48,processing,1762.74
ORD0000830,CUST000062,2025-11-05 06:26:17,delivered,3124.6
ORD0000831,CUST000011,2025-06-08 21:17:22,shipped,3991.22
ORD0000832,CUST000030,2025-10-08 01:29:15,shipped,3633.68
ORD0000833,CUST000007,2025-10-22 15:29:55,delivered,1906.04
ORD0000834,CUST000131,2025-07-25 12:32:46,shipped,1517.35
ORD0000835,CUST000167,2025-02-13 21:59:09,shipped,457.61
ORD0000836,CUST000025,2025-03-10 04:21:27,returned,3877.93
ORD0000837,CUST000137,2024-05-09 05:57:48,delivered,1093.37
ORD0000838,CUST000162,2025-11-13 23:24:20,shipped,3442.76
ORD0000839,CUST000027,2025-09-17 01:14:35,shipped,3528.58
ORD0000840,CUST000190,2025-08-20 05:25:37,delivered,4701.77
ORD0000841,CUST000192,2025-11-24 20:21:47,shipped,2323.16
ORD0000842,CUST000085,2025-01-27 02:37:24,processing,318.63
ORD0000843,CUST000065,2025-11-24 09:02:05,processing,4117.02
ORD0000844,CUST000067,2025-08-03 04:56:45,shipped,3169.58
ORD0000845,CUST000111,2025-08-08 20:09:39,pending,3382.83
ORD0000846,CUST000137,2024-05-08 03:16:31,delivered,3110.83
ORD0000847,CUST000194,2025-12-07 14:25:10,pending,4248.84
ORD0000848,CUST000092,2025-12-06 04:19:40,processing,3945.11
ORD0000849,CUST000078,2025-10-10 16:02:26,processing,3838.11
ORD0000850,CUST000113,2025-08-22 02:12:50,shipped,3320.58
ORD0000851,CUST000122,2024-10-18 04:32:53,shipped,725.09
ORD0000852,CUST000101,2025-10-22 06:30:32,delivered,2751.34
ORD0000853,CUST000163,2025-06-09 15:52:16,shipped,4440.54
ORD0000854,CUST000187,2025-08-29 07:53:27,shipped,4749.85
ORD0000855,CUST000142,2025-11-09 06:56:13,processing,256.78
ORD0000856,CUST000147,2025-10-08 22:58:34,shipped,4737.55
ORD0000857,CUST000079,2024-07-16 20:35:57,delivered,4522.55
ORD0000858,CUST000089,2024-10-22 20:07:17,shipped,3247.36
ORD0000859,CUST000132,2025-08-04 17:00:04,shipped,1142.9
ORD0000860,CUST000065,2025-11-06 17:13:34,processing,3371.34
ORD0000861,CUST000146,2025-11-22 20:56:22,processing,3767.66
ORD0000862,CUST000141,2025-05-24 10:01:29,delivered,412.07
ORD0000863,CUST000172,2024-11-21 15:57:41,shipped,1027.22
ORD0000864,CUST000149,2025-05-02 15:26:08,returned,1817.83
ORD0000865,CUST000172,2025-03-31 12:14:16,processing,3116.6
ORD0000866,CUST000050,2024-10-16 09:52:07,shipped,1675.31
ORD0000867,CUST000169,2025-12-08 20:41:34,delivered,804.36
ORD0000868,CUST000146,2025-08-20 03:49:26,delivered,4795.36
ORD0000869,CUST000044,2024-04-23 06:51:36,shipped,3939.02
ORD0000870,CUST000183,2025-10-15 15:02:56,shipped,1829.46
ORD0000871,CUST000174,2025-11-01 10:49:28,shipped,2425.77
ORD0000872,CUST000115,2024-11-14 00:37:43,delivered,2460.51
ORD0000873,CUST000028,2024-07-22 18:28:55,delivered,455.77
ORD0000874,CUST000072,2024-12-26 16:26:56,canceled,1022.34
ORD0000875,CUST000188,2025-05-21 07:53:06,delivered,4465.92
ORD0000876,CUST000130,2025-11-12 09:08:34,pending,2930.36
ORD0000877,CUST000104,2025-08-05 12:18:16,canceled,2780.39
ORD0000878,CUST000140,2025-09-15 09:54:51,shipped,3887.23
ORD0000879,CUST000094,2025-09-08 16:14:50,shipped,3872.12
ORD0000880,CUST000188,2025-08-12 15:30:46,processing,2530.56
ORD0000881,CUST000024,2025-05-31 12:22:26,shipped,102.43
ORD0000882,CUST000062,2025-10-14 08:13:22,delivered,3798.17
ORD0000883,CUST000036,2025-11-22 09:03:28,shipped,2853.47
ORD0000884,CUST000145,2025-08-24 10:30:15,canceled,773.69
ORD0000885,CUST000188,2025-10-26 09:46:57,canceled,250.08
ORD0000886,CUST000195,2025-11-29 17:17:13,shipped,1358.57
ORD0000887,CUST000060,2025-07-19 07:40:31,delivered,2613.53
ORD0000888,CUST000093,2025-07-19 04:56:09,shipped,2300.49
ORD0000889,CUST000012,2024-10-14 07:07:36,returned,1654.15
ORD0000890,CUST000181,2025-11-03 04:36:56,delivered,1403.8
ORD0000891,CUST000190,2025-04-08 16:34:28,delivered,2872.29
ORD0000892,CUST000097,2025-06-06 16:26:17,shipped,3284.02
ORD0000893,CUST000020,2025-07-30 18:25:45,shipped,4864.74
ORD0000894,CUST000058,2025-11-09 01:53:21,shipped,4095.32
ORD0000895,CUST000089,2025-05-24 12:48:58,delivered,4441.5
ORD0000896,CUST000002,2025-01-29 19:54:53,canceled,2227.5
ORD0000897,CUST000059,2025-12-06 00:10:06,shipped,1440.01
ORD0000898,CUST000039,2025-02-04 17:16:59,shipped,3030.0
ORD0000899,CUST000031,2025-09-14 02:41:24,shipped,4065.3
ORD0000900,CUST000185,2025-02-14 22:06:23,shipped,2420.13
ORD0000901,CUST000054,2025-07-18 16:39:38,delivered,2083.95
ORD0000902,CUST000063,2024-01-17 14:53:19,processing,2982.12
ORD0000903,CUST000035,2025-04-19 22:03:16,shipped,4459.45
ORD0000904,CUST000038,2025-09-10 09:55:38,shipped,4616.11
ORD0000905,CUST000133,2025-06-09 09:12:40,delivered,2839.84
ORD0000906,CUST000005,2025-11-24 04:56:00,delivered,3325.64
ORD0000907,CUST000073,2024-12-22 10:56:08,shipped,3052.3
ORD0000908,CUST000121,2025-07-16 22:43:43,shipped,4160.3
ORD0000909,CUST000154,2025-03-14 20:53:02,delivered,4111.24
ORD0000910,CUST000047,2025-08-07 15:39:15,delivered,1359.38
ORD0000911,CUST000186,2025-08-26 13:42:41,shipped,2294.68
ORD0000912,CUST000152,2025-04-21 00:13:25,shipped,1958.04
ORD0000913,CUST000028,2024-03-21 02:38:19,shipped,4304.98
ORD0000914,CUST000130,2025-05-31 20:19:04,delivered,3047.28
ORD0000915,CUST000046,2025-07-09 23:06:40,canceled,3019.08
ORD0000916,CUST000137,2025-05-29 12:02:52,delivered,511.29
ORD0000917,CUST000169,2025-12-07 19:09:22,canceled,2719.47
ORD0000918,CUST000001,2025-11-21 14:19:49,delivered,2185.91
ORD0000919,CUST000108,2025-04-29 03:56:19,canceled,3503.33
ORD0000920,CUST000110,2025-09-23 17:14:47,canceled,2436.51
ORD0000921,CUST000197,2025-11-30 13:43:01,shipped,4032.87
ORD0000922,CUST000195,2025-12-08 04:54:49,delivered,533.7
ORD0000923,CUST000035,2024-07-02 15:07:49,shipped,1200.94
ORD0000924,CUST000022,2025-07-07 04:55:32,delivered,2741.47
ORD0000925,CUST000066,2025-04-27 22:08:28,pending,3731.05
ORD0000926,CUST000002,2025-03-29 23:27:24,shipped,2622.82
ORD0000927,CUST000097,2025-01-23 05:37:25,delivered,1613.71
ORD0000928,CUST000093,2025-03-31 21:04:25,shipped,3275.3
ORD0000929,CUST000065,2025-11-09 23:15:34,canceled,2146.63
ORD0000930,CUST000094,2025-06-09 20:22:06,returned,2017.4
ORD0000931,CUST000053,2025-10-23 00:41:10,delivered,2809.94
ORD0000932,CUST000046,2025-04-18 21:32:11,delivered,2444.61
ORD0000933,CUST000079,2025-04-28 09:07:39,shipped,3542.2
ORD0000934,CUST000189,2025-01-21 09:30:32,canceled,3313.45
ORD0000935,CUST000192,2025-10-11 13:10:18,shipped,3511.59
ORD0000936,CUST000042,2024-10-01 14:18:37,shipped,2032.78
ORD0000937,CUST000087,2025-08-05 11:36:48,delivered,3438.59
ORD0000938,CUST000014,2025-12-02 01:53:01,shipped,3197.59
ORD0000939,CUST000024,2024-11-17 04:52:51,shipped,3021.21
ORD0000940,CUST000023,2025-06-17 15:11:54,shipped,1885.63
ORD0000941,CUST000156,2024-09-25 13:39:09,delivered,4656.89
ORD0000942,CUST000103,2025-10-31 05:33:16,delivered,1468.02
ORD0000943,CUST000153,2025-04-03 16:52:56,canceled,4110.13
ORD0000944,CUST000164,2025-01-09 23:07:42,shipped,1048.45
ORD0000945,CUST000169,2025-12-10 03:38:14,shipped,216.37
ORD0000946,CUST000154,2025-08-04 17:21:41,shipped,1196.77
ORD0000947,CUST000044,2025-09-25 01:30:44,pending,1234.32
ORD0000948,CUST000001,2024-07-30 00:40:55,processing,1415.89
ORD0000949,CUST000103,2025-04-11 15:10:59,delivered,2056.98
ORD0000950,CUST000052,2025-12-09 02:51:56,pending,3532.93
ORD0000951,CUST000024,2025-09-27 04:54:43,shipped,4157.34
ORD0000952,CUST000150,2025-04-24 14:10:11,shipped,4086.8
ORD0000953,CUST000058,2025-11-17 19:35:05,returned,2301.06
ORD0000954,CUST000104,2025-05-16 16:35:09,shipped,2065.32
ORD0000955,CUST000028,2025-05-16 03:31:12,processing,1506.55
ORD0000956,CUST000030,2025-11-01 19:15:53,returned,4386.76
ORD0000957,CUST000148,2025-08-03 12:47:50,delivered,4831.97
ORD0000958,CUST000145,2025-06-17 04:05:03,delivered,3799.49
ORD0000959,CUST000199,2025-02-10 21:26:44,delivered,4487.79
ORD0000960,CUST000008,2025-08-07 00:49:38,processing,384.39
ORD0000961,CUST000163,2025-07-09 07:06:07,delivered,1188.15
ORD0000962,CUST000081,2025-07-25 03:36:35,returned,2606.7
ORD0000963,CUST000003,2025-07-04 05:33:47,shipped,510.4
ORD0000964,CUST000173,2025-06-27 10:49:36,processing,4660.41
ORD0000965,CUST000122,2025-02-17 13:28:48,shipped,4476.87
ORD0000966,CUST000069,2025-09-29 03:20:08,canceled,3431.38
ORD0000967,CUST000049,2025-09-19 21:23:38,delivered,1212.56
ORD0000968,CUST000062,2025-01-16 13:16:39,shipped,1053.69
ORD0000969,CUST000064,2025-10-11 02:19:58,shipped,3905.75
ORD0000970,CUST000031,2024-06-18 13:49:38,delivered,3333.95
ORD0000971,CUST000158,2024-12-02 04:49:48,delivered,2730.3
ORD0000972,CUST000011,2025-10-12 05:09:57,shipped,1611.31
ORD0000973,CUST000148,2025-08-13 02:00:25,shipped,4922.75
ORD0000974,CUST000131,2025-03-19 03:18:43,shipped,3763.34
ORD0000975,CUST000033,2025-11-12 17:37:57,shipped,2144.72
ORD0000976,CUST000139,2025-09-08 17:03:38,shipped,1998.9
ORD0000977,CUST000176,2025-10-22 11:10:56,shipped,4883.71
ORD0000978,CUST000179,2025-09-20 19:33:33,shipped,3461.59
ORD0000979,CUST000004,2025-11-06 04:01:34,shipped,2925.99
ORD0000980,CUST000084,2025-09-21 07:29:55,delivered,1335.52
ORD0000981,CUST000141,2025-03-08 08:39:08,shipped,2383.16
ORD0000982,CUST000157,2025-08-08 18:29:00,shipped,2518.91
ORD0000983,CUST000054,2025-10-26 19:57:57,delivered,1892.93
ORD0000984,CUST000103,2025-02-13 13:04:43,shipped,2878.48
ORD0000985,CUST000148,2025-07-26 03:42:22,delivered,3618.04
ORD0000986,CUST000061,2025-07-29 07:14:00,shipped,1935.37
ORD0000987,CUST000038,2025-09-28 14:18:11,shipped,98.22
ORD0000988,CUST000108,2025-08-07 12:46:52,processing,4471.69
ORD0000989,CUST000162,2025-04-28 16:29:43,shipped,1612.85
ORD0000990,CUST000125,2025-06-12 13:44:25,shipped,4299.58
ORD0000991,CUST000013,2025-07-03 22:59:14,processing,858.54
ORD0000992,CUST000056,2024-12-09 10:18:39,shipped,3167.82
ORD0000993,CUST000116,2025-11-02 00:15:56,shipped,1833.52
ORD0000994,CUST000143,2025-01-21 02:02:14,shipped,2088.22
ORD0000995,CUST000090,2025-07-21 04:45:18,delivered,3266.83
ORD0000996,CUST000138,2025-03-03 03:53:28,returned,1458.81
ORD0000997,CUST000084,2025-11-18 02:48:31,shipped,3695.8
ORD0000998,CUST000021,2025-09-07 16:48:16,delivered,2345.57
ORD0000999,CUST000038,2025-10-02 02:19:01,delivered,4646.41
ORD0001000,CUST000108,2025-11-17 19:23:31,delivered,2053.62
ORD0001001,CUST000019,2025-11-12 13:19:37,shipped,1179.68
ORD0001002,CUST000082,2025-07-25 14:11:27,delivered,3046.66
ORD0001003,CUST000102,2025-05-18 17:53:50,canceled,3915.82
ORD0001004,CUST000093,2025-12-05 22:32:14,delivered,4829.35
ORD0001005,CUST000106,2024-08-03 17:10:51,shipped,164.35
ORD0001006,CUST000187,2024-10-12 07:10:13,delivered,4705.16
ORD0001007,CUST000180,2024-08-12 21:28:22,shipped,2015.38
ORD0001008,CUST000025,2025-01-28 22:42:47,canceled,2392.27
ORD0001009,CUST000014,2025-11-30 10:44:40,delivered,2643.71
ORD0001010,CUST000022,2025-04-28 13:22:18,shipped,818.61
ORD0001011,CUST000168,2025-06-10 12:27:01,shipped,1274.61
ORD0001012,CUST000073,2025-09-26 01:34:36,delivered,699.82
ORD0001013,CUST000044,2024-05-11 17:23:41,pending,1816.36
ORD0001014,CUST000084,2025-11-04 19:12:16,shipped,4360.95
ORD0001015,CUST000070,2025-11-25 13:40:15,shipped,4849.23
ORD0001016,CUST000179,2025-10-07 04:33:51,shipped,3008.04
ORD0001017,CUST000162,2025-10-25 19:30:39,delivered,2841.72
ORD0001018,CUST000135,2025-10-20 15:07:28,delivered,1582.82
ORD0001019,CUST000089,2025-05-20 11:41:49,shipped,4033.3
ORD0001020,CUST000114,2025-07-03 09:31:42,shipped,1336.04
ORD0001021,CUST000078,2025-06-16 22:25:57,pending,4086.13
ORD0001022,CUST000035,2024-09-10 01:03:00,shipped,2698.74
ORD0001023,CUST000177,2025-12-05 14:10:28,canceled,2411.48
ORD0001024,CUST000003,2025-09-07 02:54:50,delivered,3005.17
ORD0001025,CUST000002,2025-03-06 20:24:41,shipped,2088.09
ORD0001026,CUST000144,2025-01-13 04:05:14,shipped,858.18
ORD0001027,CUST000189,2025-08-04 20:41:36,delivered,1141.93
ORD0001028,CUST000021,2025-09-23 16:31:18,delivered,2607.22
ORD0001029,CUST000157,2025-11-06 23:06:36,delivered,1395.73
ORD0001030,CUST000167,2025-09-15 16:13:15,shipped,1380.67
ORD0001031,CUST000049,2025-04-05 16:30:48,shipped,1483.5
ORD0001032,CUST000164,2024-12-10 15:38:34,delivered,1397.06
ORD0001033,CUST000160,2025-11-14 11:29:13,shipped,146.01
ORD0001034,CUST000013,2025-08-25 23:54:04,pending,4863.05
ORD0001035,CUST000073,2025-05-13 22:37:43,processing,2220.16
ORD0001036,CUST000003,2025-06-22 08:55:02,processing,122.89
ORD0001037,CUST000056,2025-02-15 11:43:31,shipped,3939.34
ORD0001038,CUST000128,2025-08-12 19:12:24,shipped,3967.55
ORD0001039,CUST000085,2025-02-12 13:13:51,delivered,4760.64
ORD0001040,CUST000015,2025-10-06 13:01:57,delivered,403.35
ORD0001041,CUST000121,2024-11-25 21:07:04,shipped,4215.62
ORD0001042,CUST000098,2024-10-14 15:59:19,processing,3852.32
ORD0001043,CUST000064,2025-07-12 07:10:05,delivered,2242.66
ORD0001044,CUST000189,2024-11-01 04:24:08,shipped,3689.85
ORD0001045,CUST000025,2025-07-25 13:29:37,delivered,1081.81
ORD0001046,CUST000100,2025-11-24 10:36:57,returned,4684.27
ORD0001047,CUST000041,2025-09-08 18:44:46,delivered,3736.39
ORD0001048,CUST000141,2025-06-16 14:06:22,processing,2432.09
ORD0001049,CUST000077,2025-03-30 18:22:43,shipped,307.83
ORD0001050,CUST000171,2025-04-28 06:19:35,returned,1218.03
ORD0001051,CUST000112,2025-06-28 10:21:47,pending,3982.23
ORD0001052,CUST000150,2025-01-25 20:54:07,shipped,1253.29
ORD0001053,CUST000011,2025-10-06 18:16:39,delivered,817.21
ORD0001054,CUST000198,2024-04-18 08:13:53,shipped,2524.6
ORD0001055,CUST000176,2025-06-22 07:39:36,shipped,4849.78
ORD0001056,CUST000195,2025-12-03 01:22:51,processing,1809.81
ORD0001057,CUST000040,2025-07-26 04:07:46,shipped,581.59
ORD0001058,CUST000125,2025-05-17 09:54:14,shipped,2813.83
ORD0001059,CUST000166,2025-11-06 04:48:55,shipped,4464.39
ORD0001060,CUST000188,2025-07-05 13:46:16,pending,1919.96
ORD0001061,CUST000186,2025-01-24 15:20:00,shipped,245.47
ORD0001062,CUST000181,2025-10-17 21:44:23,delivered,2736.53
ORD0001063,CUST000126,2025-07-30 12:06:27,delivered,2740.92
ORD0001064,CUST000083,2025-08-03 04:40:24,shipped,4165.18
ORD0001065,CUST000142,2025-06-08 23:49:15,processing,817.38
ORD0001066,CUST000076,2025-06-30 00:00:39,shipped,2297.69
ORD0001067,CUST000199,2025-06-30 01:33:32,shipped,3681.61
ORD0001068,CUST000005,2025-10-04 22:57:27,canceled,3891.28
ORD0001069,CUST000062,2025-02-28 11:56:02,delivered,3308.53
ORD0001070,CUST000138,2025-08-15 13:36:16,shipped,3431.96
ORD0001071,CUST000197,2025-12-04 16:53:02,shipped,1451.49
ORD0001072,CUST000105,2025-10-06 02:58:02,shipped,526.47
ORD0001073,CUST000169,2025-12-07 09:53:12,pending,4692.11
ORD0001074,CUST000046,2024-07-29 15:15:06,shipped,2452.58
ORD0001075,CUST000026,2025-04-10 17:06:30,delivered,4189.68
ORD0001076,CUST000169,2025-12-09 23:31:26,shipped,3521.5
ORD0001077,CUST000066,2025-03-04 13:50:56,shipped,3049.47
ORD0001078,CUST000019,2025-11-09 08:24:05,canceled,1083.25
ORD0001079,CUST000126,2025-12-02 05:27:04,processing,4015.05
ORD0001080,CUST000016,2025-02-28 13:40:40,delivered,4694.31
ORD0001081,CUST000107,2025-06-05 06:45:27,delivered,338.59
ORD0001082,CUST000158,2025-03-12 20:40:27,shipped,3684.79
ORD0001083,CUST000078,2025-06-30 00:26:38,canceled,4804.9
ORD0001084,CUST000025,2025-02-12 11:36:41,delivered,2681.72
ORD0001085,CUST000049,2025-05-24 02:23:12,shipped,1281.38
ORD0001086,CUST000161,2025-06-19 14:26:12,delivered,2812.8
ORD0001087,CUST000192,2025-09-29 11:37:54,delivered,2903.99
ORD0001088,CUST000173,2025-09-26 02:47:20,delivered,2164.02
ORD0001089,CUST000027,2025-09-09 12:33:38,delivered,2772.33
ORD0001090,CUST000130,2025-03-28 22:28:03,delivered,2692.81
ORD0001091,CUST000154,2025-07-09 11:52:59,canceled,4517.3
ORD0001092,CUST000141,2025-04-01 08:43:02,delivered,2091.1
ORD0001093,CUST000163,2025-09-28 22:21:42,delivered,1651.08
ORD0001094,CUST000062,2025-09-04 19:32:27,shipped,1906.56
ORD0001095,CUST000141,2025-11-20 23:02:11,delivered,1832.04
ORD0001096,CUST000116,2025-11-23 22:09:11,returned,50.97
ORD0001097,CUST000009,2025-10-14 04:38:18,delivered,2612.17
ORD0001098,CUST000078,2025-06-16 03:51:06,shipped,1148.34
ORD0001099,CUST000081,2025-02-23 09:47:33,delivered,4719.57
ORD0001100,CUST000071,2025-12-08 12:38:50,shipped,2874.81
ORD0001101,CUST000147,2025-07-07 23:54:53,processing,2328.83
ORD0001102,CUST000040,2024-05-14 22:32:28,shipped,4453.65
ORD0001103,CUST000064,2025-05-14 08:15:17,shipped,1536.5
ORD0001104,CUST000147,2025-10-11 04:15:30,delivered,1126.31
ORD0001105,CUST000020,2025-10-19 03:02:28,shipped,2438.54
ORD0001106,CUST000125,2025-11-10 20:42:40,delivered,4106.6
ORD0001107,CUST000025,2025-08-23 08:04:54,delivered,234.99
ORD0001108,CUST000148,2025-09-23 13:34:38,processing,326.82
ORD0001109,CUST000198,2024-10-25 13:40:48,shipped,4094.85
ORD0001110,CUST000107,2024-11-24 05:51:27,canceled,1172.25
ORD0001111,CUST000168,2025-12-06 00:31:50,delivered,106.6
ORD0001112,CUST000200,2025-08-02 02:49:15,shipped,1558.68
ORD0001113,CUST000011,2025-06-07 15:04:54,shipped,790.42
ORD0001114,CUST000129,2025-10-25 17:18:02,shipped,300.07
ORD0001115,CUST000188,2025-09-21 05:08:10,returned,3776.56
ORD0001116,CUST000148,2025-11-10 09:43:41,processing,2188.08
ORD0001117,CUST000101,2025-02-12 07:38:45,processing,458.6
ORD0001118,CUST000147,2025-05-28 01:28:52,shipped,1349.66
ORD0001119,CUST000103,2025-08-05 03:04:02,shipped,3504.46
ORD0001120,CUST000196,2024-07-06 18:20:01,shipped,1030.64
ORD0001121,CUST000102,2025-10-13 17:04:40,delivered,2827.78
ORD0001122,CUST000189,2025-11-17 08:24:44,shipped,404.64
ORD0001123,CUST000199,2025-01-19 12:53:50,shipped,4624.48
ORD0001124,CUST000023,2025-07-06 10:46:46,delivered,2146.53
ORD0001125,CUST000090,2025-07-17 21:49:27,shipped,2989.69
ORD0001126,CUST000007,2025-05-10 22:37:09,shipped,1781.1
ORD0001127,CUST000114,2025-11-02 20:28:03,processing,272.14
ORD0001128,CUST000060,2025-08-18 18:46:26,delivered,822.16
ORD0001129,CUST000187,2024-06-18 17:05:58,processing,319.96
ORD0001130,CUST000159,2025-09-01 02:05:08,canceled,4109.66
ORD0001131,CUST000004,2025-02-22 04:52:35,delivered,600.83
ORD0001132,CUST000116,2025-11-28 12:33:32,pending,1084.6
ORD0001133,CUST000138,2025-04-01 03:53:37,shipped,2640.17
ORD0001134,CUST000067,2025-11-20 20:29:41,shipped,3663.12
ORD0001135,CUST000037,2025-11-17 15:15:07,delivered,141.02
ORD0001136,CUST000150,2025-11-27 06:35:40,delivered,265.24
ORD0001137,CUST000044,2024-06-05 05:19:11,shipped,3956.48
ORD0001138,CUST000159,2025-09-25 02:07:25,processing,3291.05
ORD0001139,CUST000003,2025-04-18 19:42:09,shipped,1392.99
ORD0001140,CUST000169,2025-12-09 04:38:11,canceled,144.44
ORD0001141,CUST000167,2025-04-30 06:17:53,shipped,1934.47
ORD0001142,CUST000182,2024-04-03 10:36:17,canceled,2449.08
ORD0001143,CUST000153,2025-10-04 19:47:32,processing,1034.43
ORD0001144,CUST000118,2025-11-04 12:22:45,canceled,156.37
ORD0001145,CUST000064,2025-09-06 11:06:02,shipped,2475.17
ORD0001146,CUST000191,2024-11-11 11:59:55,pending,3437.34
ORD0001147,CUST000091,2025-10-25 15:09:35,shipped,4892.31
ORD0001148,CUST000129,2025-05-14 20:59:50,delivered,3147.67
ORD0001149,CUST000100,2025-12-07 09:29:54,returned,4723.48
ORD0001150,CUST000072,2025-03-03 03:47:42,shipped,4491.02
ORD0001151,CUST000169,2025-12-07 20:09:57,processing,1941.93
ORD0001152,CUST000174,2025-10-09 01:08:24,canceled,3448.29
ORD0001153,CUST000107,2025-02-25 07:28:10,delivered,2161.0
ORD0001154,CUST000080,2025-09-01 08:25:09,shipped,2734.06
ORD0001155,CUST000053,2025-07-08 08:44:50,delivered,3436.04
ORD0001156,CUST000052,2025-02-17 05:59:33,shipped,3540.43
ORD0001157,CUST000135,2025-04-07 16:31:36,shipped,4549.56
ORD0001158,CUST000198,2024-05-31 14:02:31,delivered,2845.98
ORD0001159,CUST000041,2025-01-09 16:49:58,processing,2688.16
ORD0001160,CUST000185,2025-02-16 21:09:46,shipped,4205.64
ORD0001161,CUST000038,2025-09-05 06:45:39,delivered,4406.65
ORD0001162,CUST000106,2025-02-09 04:26:01,shipped,3740.77
ORD0001163,CUST000164,2025-07-18 11:04:54,shipped,3906.58
ORD0001164,CUST000028,2024-06-18 10:04:54,shipped,3824.12
ORD0001165,CUST000157,2025-09-30 22:43:01,shipped,2856.86
ORD0001166,CUST000060,2025-11-03 19:24:57,shipped,3452.52
ORD0001167,CUST000092,2025-11-25 21:42:07,delivered,2409.18
ORD0001168,CUST000129,2025-09-19 13:56:51,shipped,3265.36
ORD0001169,CUST000048,2025-09-19 01:21:15,shipped,730.69
ORD0001170,CUST000050,2024-08-06 07:56:42,pending,3834.47
ORD0001171,CUST000004,2024-12-27 04:21:54,returned,1151.64
ORD0001172,CUST000172,2025-03-06 21:19:13,delivered,377.37
ORD0001173,CUST000113,2025-11-21 14:35:31,shipped,1658.23
ORD0001174,CUST000118,2025-12-06 06:06:36,shipped,2054.09
ORD0001175,CUST000011,2025-07-25 01:16:42,delivered,2001.05
ORD0001176,CUST000191,2025-09-29 18:50:22,delivered,2649.89
ORD0001177,CUST000181,2025-08-01 10:19:14,shipped,2285.47
ORD0001178,CUST000011,2025-04-11 11:10:24,shipped,2008.28
ORD0001179,CUST000189,2024-11-05 15:25:42,delivered,2604.83
ORD0001180,CUST000162,2024-04-30 09:43:14,shipped,2225.79
ORD0001181,CUST000078,2025-11-12 02:50:06,delivered,2333.67
ORD0001182,CUST000109,2025-09-11 07:26:35,delivered,320.01
ORD0001183,CUST000133,2024-11-16 22:29:47,shipped,3248.2
ORD0001184,CUST000024,2025-08-20 04:42:00,processing,3904.72
ORD0001185,CUST000179,2025-10-12 17:16:55,processing,2097.12
ORD0001186,CUST000116,2025-09-02 20:45:06,shipped,2972.06
ORD0001187,CUST000183,2025-04-16 17:23:33,canceled,496.39
ORD0001188,CUST000083,2024-12-09 18:13:59,delivered,661.54
ORD0001189,CUST000030,2025-12-09 06:25:50,shipped,1846.57
ORD0001190,CUST000135,2025-11-15 20:12:05,shipped,3965.78
ORD0001191,CUST000131,2025-12-01 20:37:21,canceled,1924.46
ORD0001192,CUST000098,2024-11-07 23:17:15,delivered,4565.65
ORD0001193,CUST000145,2025-11-14 17:28:54,delivered,792.94
ORD0001194,CUST000038,2025-10-04 06:56:17,delivered,303.99
ORD0001195,CUST000079,2024-10-02 02:46:08,delivered,4806.78
ORD0001196,CUST000074,2025-07-02 18:49:07,processing,701.28
ORD0001197,CUST000052,2024-11-04 17:18:00,delivered,1302.9
ORD0001198,CUST000118,2025-10-29 09:26:20,canceled,2740.33
ORD0001199,CUST000002,2025-04-22 06:38:14,canceled,1227.5
ORD0001200,CUST000151,2025-09-12 00:14:43,shipped,2080.25
ORD0001201,CUST000021,2025-12-02 04:42:36,delivered,1261.33
ORD0001202,CUST000141,2025-03-14 06:55:19,delivered,2809.87
ORD0001203,CUST000054,2025-06-05 01:41:34,shipped,322.57
ORD0001204,CUST000090,2025-05-19 04:35:46,processing,210.54
ORD0001205,CUST000148,2025-08-22 06:59:11,shipped,484.13
ORD0001206,CUST000028,2025-01-26 02:31:45,returned,848.61
ORD0001207,CUST000073,2025-03-03 15:48:09,returned,3759.21
ORD0001208,CUST000093,2025-03-04 09:41:58,processing,1531.51
ORD0001209,CUST000095,2025-04-21 00:08:44,delivered,3804.29
